chr1	145000000	0.011906
chr1	146000000	0.010179
chr1	147000000	0.008683
chr1	148000000	0.010878
chr1	149000000	0.011531
chr1	150000000	0.014895
chr1	151000000	0.014764
chr1	152000000	0.007352
chr1	153000000	0.012360
chr1	154000000	0.014696
chr1	155000000	0.017869
chr1	156000000	0.017362
chr1	157000000	0.007591
chr1	158000000	0.006948
chr1	159000000	0.007736
chr1	160000000	0.009922
chr1	161000000	0.014769
chr1	162000000	0.008365
chr1	163000000	0.005842
chr1	164000000	0.007118
chr1	165000000	0.008747
chr1	166000000	0.006993
chr1	167000000	0.010277
chr1	168000000	0.007746
chr1	169000000	0.006904
chr1	170000000	0.006192
chr1	171000000	0.007684
chr1	172000000	0.005938
chr1	173000000	0.007502
chr1	174000000	0.007721
chr1	175000000	0.007923
chr1	176000000	0.006696
chr1	177000000	0.006426
chr1	178000000	0.008524
chr1	179000000	0.010755
chr1	180000000	0.010263
chr1	181000000	0.008538
chr1	182000000	0.009148
chr1	183000000	0.008856
chr1	184000000	0.007875
chr1	185000000	0.006961
chr1	186000000	0.006442
chr1	187000000	0.005719
chr1	188000000	0.005372
chr1	189000000	0.005490
chr1	190000000	0.005159
chr1	191000000	0.005311
chr1	192000000	0.006022
chr1	193000000	0.006335
chr1	194000000	0.005736
chr1	195000000	0.005236
chr1	196000000	0.005731
chr1	197000000	0.006788
chr1	198000000	0.005821
chr1	199000000	0.006005
chr1	200000000	0.011276
chr1	201000000	0.013098
chr1	202000000	0.012598
chr1	203000000	0.012127
chr1	204000000	0.012306
chr1	205000000	0.013268
chr1	206000000	0.010782
chr1	207000000	0.008680
chr1	208000000	0.008139
chr1	209000000	0.008222
chr1	210000000	0.007866
chr1	211000000	0.010363
chr1	212000000	0.011543
chr1	213000000	0.008260
chr1	214000000	0.008921
chr1	215000000	0.006313
chr1	216000000	0.006332
chr1	217000000	0.007238
chr1	218000000	0.007423
chr1	219000000	0.006597
chr1	220000000	0.009520
chr1	221000000	0.006517
chr1	222000000	0.007863
chr1	223000000	0.010926
chr1	224000000	0.010683
chr1	225000000	0.011171
chr1	226000000	0.014573
chr1	227000000	0.010727
chr1	228000000	0.019502
chr1	229000000	0.011321
chr1	230000000	0.012283
chr1	231000000	0.011025
chr1	232000000	0.009675
chr1	233000000	0.008621
chr1	234000000	0.012055
chr1	235000000	0.013270
chr1	236000000	0.012759
chr1	237000000	0.009172
chr1	238000000	0.007051
chr1	239000000	0.008140
chr1	240000000	0.010364
chr1	241000000	0.009551
chr1	242000000	0.009268
chr1	243000000	0.009504
chr1	244000000	0.012996
chr1	245000000	0.013984
chr1	246000000	0.012692
chr1	247000000	0.011598
chr1	248000000	0.009064
chr10	0	0.018815
chr10	1000000	0.016981
chr10	2000000	0.011152
chr10	3000000	0.015108
chr10	4000000	0.008733
chr10	5000000	0.012962
chr10	6000000	0.012980
chr10	7000000	0.012482
chr10	8000000	0.009901
chr10	9000000	0.006782
chr10	10000000	0.008031
chr10	11000000	0.014165
chr10	12000000	0.015844
chr10	13000000	0.014633
chr10	14000000	0.011822
chr10	15000000	0.011504
chr10	16000000	0.009574
chr10	17000000	0.010509
chr10	18000000	0.009116
chr10	19000000	0.007128
chr10	20000000	0.007129
chr10	21000000	0.011557
chr10	22000000	0.010074
chr10	23000000	0.008940
chr10	24000000	0.010093
chr10	25000000	0.007543
chr10	26000000	0.010067
chr10	27000000	0.009932
chr10	28000000	0.010634
chr10	29000000	0.011065
chr10	30000000	0.011549
chr10	31000000	0.008771
chr10	32000000	0.008741
chr10	33000000	0.009280
chr10	34000000	0.010561
chr10	35000000	0.010977
chr10	36000000	0.008782
chr10	37000000	0.007997
chr10	38000000	0.011696
chr10	39000000	0.011002
chr10	40000000	0.016932
chr10	41000000	0.015564
chr10	42000000	0.012709
chr10	43000000	0.014111
chr10	44000000	0.009004
chr10	45000000	0.010267
chr10	46000000	0.010511
chr10	47000000	0.010786
chr10	48000000	0.009082
chr10	49000000	0.010405
chr10	50000000	0.008037
chr10	51000000	0.005919
chr10	52000000	0.006446
chr10	53000000	0.006132
chr10	54000000	0.005525
chr10	55000000	0.005579
chr10	56000000	0.004993
chr10	57000000	0.005257
chr10	58000000	0.007087
chr10	59000000	0.007147
chr10	60000000	0.007121
chr10	61000000	0.006757
chr10	62000000	0.007978
chr10	63000000	0.009027
chr10	64000000	0.005691
chr10	65000000	0.005600
chr10	66000000	0.005777
chr10	67000000	0.007386
chr10	68000000	0.013431
chr10	69000000	0.012868
chr10	70000000	0.013781
chr10	71000000	0.014178
chr10	72000000	0.011815
chr10	73000000	0.012549
chr10	74000000	0.008761
chr10	75000000	0.010827
chr10	76000000	0.006915
chr10	77000000	0.010456
chr10	78000000	0.010139
chr10	79000000	0.012578
chr10	80000000	0.010908
chr10	81000000	0.006230
chr10	82000000	0.006221
chr10	83000000	0.005553
chr10	84000000	0.008426
chr10	85000000	0.006049
chr10	86000000	0.012608
chr10	87000000	0.009382
chr10	88000000	0.006094
chr10	89000000	0.007348
chr10	90000000	0.006017
chr10	91000000	0.007937
chr10	92000000	0.011157
chr10	93000000	0.010810
chr10	94000000	0.007351
chr10	95000000	0.008378
chr10	96000000	0.010456
chr10	97000000	0.015379
chr10	98000000	0.008468
chr10	99000000	0.010549
chr10	100000000	0.014032
chr10	101000000	0.014251
chr10	102000000	0.016174
chr10	103000000	0.014196
chr10	104000000	0.008631
chr10	105000000	0.005999
chr10	106000000	0.007220
chr10	107000000	0.006568
chr10	108000000	0.005532
chr10	109000000	0.006745
chr10	110000000	0.010836
chr10	111000000	0.006693
chr10	112000000	0.009964
chr10	113000000	0.010139
chr10	114000000	0.011019
chr10	115000000	0.006322
chr10	116000000	0.010868
chr10	117000000	0.011512
chr10	118000000	0.009317
chr10	119000000	0.015553
chr10	120000000	0.008476
chr10	121000000	0.011557
chr10	122000000	0.011967
chr10	123000000	0.011888
chr10	124000000	0.017079
chr10	125000000	0.012889
chr10	126000000	0.010768
chr10	127000000	0.012136
chr10	128000000	0.012826
chr10	129000000	0.015597
chr10	130000000	0.013950
chr10	131000000	0.018027
chr10	132000000	0.028383
chr10	133000000	0.031293
chr11	0	0.030864
chr11	1000000	0.028264
chr11	2000000	0.021604
chr11	3000000	0.015488
chr11	4000000	0.007587
chr11	5000000	0.007310
chr11	6000000	0.009213
chr11	7000000	0.007422
chr11	8000000	0.011131
chr11	9000000	0.012563
chr11	10000000	0.009271
chr11	11000000	0.008131
chr11	12000000	0.009800
chr11	13000000	0.007714
chr11	14000000	0.008072
chr11	15000000	0.006598
chr11	16000000	0.006909
chr11	17000000	0.011490
chr11	18000000	0.010597
chr11	19000000	0.008709
chr11	20000000	0.008835
chr11	21000000	0.005234
chr11	22000000	0.006120
chr11	23000000	0.005764
chr11	24000000	0.005629
chr11	25000000	0.005436
chr11	26000000	0.006013
chr11	27000000	0.007153
chr11	28000000	0.005582
chr11	29000000	0.004905
chr11	30000000	0.006420
chr11	31000000	0.007765
chr11	32000000	0.010018
chr11	33000000	0.010851
chr11	34000000	0.009643
chr11	35000000	0.008118
chr11	36000000	0.008260
chr11	37000000	0.005007
chr11	38000000	0.005462
chr11	39000000	0.006788
chr11	40000000	0.006188
chr11	41000000	0.005802
chr11	42000000	0.005771
chr11	43000000	0.008771
chr11	44000000	0.012208
chr11	45000000	0.012073
chr11	46000000	0.014038
chr11	47000000	0.016296
chr11	48000000	0.007301
chr11	49000000	0.006301
chr11	50000000	0.006648
chr11	51000000	0.012173
chr11	52000000	0.012186
chr11	53000000	0.012173
chr11	54000000	0.009897
chr11	55000000	0.005925
chr11	56000000	0.006009
chr11	57000000	0.011873
chr11	58000000	0.006266
chr11	59000000	0.008912
chr11	60000000	0.009775
chr11	61000000	0.018700
chr11	62000000	0.017679
chr11	63000000	0.012132
chr11	64000000	0.023150
chr11	65000000	0.023209
chr11	66000000	0.019834
chr11	67000000	0.019920
chr11	68000000	0.019564
chr11	69000000	0.018988
chr11	70000000	0.019152
chr11	71000000	0.015478
chr11	72000000	0.012620
chr11	73000000	0.012517
chr11	74000000	0.009029
chr11	75000000	0.012289
chr11	76000000	0.011800
chr11	77000000	0.011177
chr11	78000000	0.010417
chr11	79000000	0.007353
chr11	80000000	0.005930
chr11	81000000	0.005643
chr11	82000000	0.006408
chr11	83000000	0.007194
chr11	84000000	0.005663
chr11	85000000	0.006406
chr11	86000000	0.008447
chr11	87000000	0.006250
chr11	88000000	0.005586
chr11	89000000	0.006794
chr11	90000000	0.005992
chr11	91000000	0.004998
chr11	92000000	0.006615
chr11	93000000	0.007984
chr11	94000000	0.008272
chr11	95000000	0.007450
chr11	96000000	0.006678
chr11	97000000	0.005515
chr11	98000000	0.006401
chr11	99000000	0.006257
chr11	100000000	0.006403
chr11	101000000	0.006308
chr11	102000000	0.008802
chr11	103000000	0.006117
chr11	104000000	0.005754
chr11	105000000	0.005905
chr11	106000000	0.005848
chr11	107000000	0.008649
chr11	108000000	0.008699
chr11	109000000	0.005758
chr11	110000000	0.007948
chr11	111000000	0.009335
chr11	112000000	0.008431
chr11	113000000	0.009881
chr11	114000000	0.009101
chr11	115000000	0.008834
chr11	116000000	0.010263
chr11	117000000	0.014279
chr11	118000000	0.014288
chr11	119000000	0.015280
chr11	120000000	0.012523
chr11	121000000	0.009243
chr11	122000000	0.009858
chr11	123000000	0.010971
chr11	124000000	0.009105
chr11	125000000	0.011530
chr11	126000000	0.013316
chr11	127000000	0.007390
chr11	128000000	0.010012
chr11	129000000	0.010285
chr11	130000000	0.012936
chr11	131000000	0.010070
chr11	132000000	0.009055
chr11	133000000	0.012067
chr11	134000000	0.015025
chr11	135000000	0.011576
11_KI270721v1_random	0	0.033833
chr12	0	0.015556
chr12	1000000	0.013410
chr12	2000000	0.015020
chr12	3000000	0.014243
chr12	4000000	0.011857
chr12	5000000	0.009970
chr12	6000000	0.019652
chr12	7000000	0.012360
chr12	8000000	0.012804
chr12	9000000	0.009506
chr12	10000000	0.008018
chr12	11000000	0.008563
chr12	12000000	0.012730
chr12	13000000	0.008155
chr12	14000000	0.008627
chr12	15000000	0.007067
chr12	16000000	0.006272
chr12	17000000	0.005926
chr12	18000000	0.006067
chr12	19000000	0.009149
chr12	20000000	0.006858
chr12	21000000	0.006599
chr12	22000000	0.007391
chr12	23000000	0.006151
chr12	24000000	0.007829
chr12	25000000	0.008351
chr12	26000000	0.008171
chr12	27000000	0.008809
chr12	28000000	0.005534
chr12	29000000	0.007448
chr12	30000000	0.008109
chr12	31000000	0.012665
chr12	32000000	0.011584
chr12	33000000	0.005662
chr12	34000000	0.013627
chr12	35000000	0.014906
chr12	36000000	0.015024
chr12	37000000	0.009108
chr12	38000000	0.006755
chr12	39000000	0.006455
chr12	40000000	0.005761
chr12	41000000	0.006005
chr12	42000000	0.009089
chr12	43000000	0.006671
chr12	44000000	0.005950
chr12	45000000	0.007689
chr12	46000000	0.006550
chr12	47000000	0.009828
chr12	48000000	0.012546
chr12	49000000	0.016219
chr12	50000000	0.012541
chr12	51000000	0.013457
chr12	52000000	0.013759
chr12	53000000	0.016381
chr12	54000000	0.011540
chr12	55000000	0.009385
chr12	56000000	0.015079
chr12	57000000	0.016214
chr12	58000000	0.006189
chr12	59000000	0.005743
chr12	60000000	0.004816
chr12	61000000	0.005171
chr12	62000000	0.008076
chr12	63000000	0.006962
chr12	64000000	0.010067
chr12	65000000	0.007612
chr12	66000000	0.007102
chr12	67000000	0.007269
chr12	68000000	0.009060
chr12	69000000	0.008820
chr12	70000000	0.007243
chr12	71000000	0.006849
chr12	72000000	0.005624
chr12	73000000	0.004840
chr12	74000000	0.005478
chr12	75000000	0.006532
chr12	76000000	0.008352
chr12	77000000	0.006078
chr12	78000000	0.005458
chr12	79000000	0.007143
chr12	80000000	0.006274
chr12	81000000	0.005361
chr12	82000000	0.006343
chr12	83000000	0.005319
chr12	84000000	0.005511
chr12	85000000	0.005632
chr12	86000000	0.005402
chr12	87000000	0.005042
chr12	88000000	0.005534
chr12	89000000	0.007384
chr12	90000000	0.005291
chr12	91000000	0.005360
chr12	92000000	0.007462
chr12	93000000	0.009247
chr12	94000000	0.010086
chr12	95000000	0.011056
chr12	96000000	0.009188
chr12	97000000	0.006472
chr12	98000000	0.009079
chr12	99000000	0.005845
chr12	100000000	0.008555
chr12	101000000	0.009128
chr12	102000000	0.006573
chr12	103000000	0.007591
chr12	104000000	0.010901
chr12	105000000	0.008197
chr12	106000000	0.009929
chr12	107000000	0.009401
chr12	108000000	0.011232
chr12	109000000	0.015112
chr12	110000000	0.014448
chr12	111000000	0.015234
chr12	112000000	0.011367
chr12	113000000	0.015366
chr12	114000000	0.010985
chr12	115000000	0.008669
chr12	116000000	0.012701
chr12	117000000	0.012862
chr12	118000000	0.010493
chr12	119000000	0.011196
chr12	120000000	0.017652
chr12	121000000	0.019765
chr12	122000000	0.019132
chr12	123000000	0.018043
chr12	124000000	0.021034
chr12	125000000	0.011513
chr12	126000000	0.008269
chr12	127000000	0.009936
chr12	128000000	0.013619
chr12	129000000	0.011682
chr12	130000000	0.018261
chr12	131000000	0.020647
chr12	132000000	0.030860
chr12	133000000	0.011692
chr13	0	0.000000
chr13	1000000	0.000000
chr13	2000000	0.000000
chr13	3000000	0.000000
chr13	4000000	0.000000
chr13	5000000	0.000000
chr13	6000000	0.000000
chr13	7000000	0.000000
chr13	8000000	0.000000
chr13	9000000	0.000000
chr13	10000000	0.000000
chr13	11000000	0.000000
chr13	12000000	0.000000
chr13	13000000	0.000000
chr13	14000000	0.000000
chr13	15000000	0.000000
chr13	16000000	0.015160
chr13	17000000	0.017401
chr13	18000000	0.010293
chr13	19000000	0.011950
chr13	20000000	0.013551
chr13	21000000	0.012723
chr13	22000000	0.009592
chr13	23000000	0.010735
chr13	24000000	0.012083
chr13	25000000	0.010815
chr13	26000000	0.010584
chr13	27000000	0.012962
chr13	28000000	0.010696
chr13	29000000	0.009519
chr13	30000000	0.011437
chr13	31000000	0.008659
chr13	32000000	0.008817
chr13	33000000	0.008125
chr13	34000000	0.006831
chr13	35000000	0.007098
chr13	36000000	0.008330
chr13	37000000	0.006493
chr13	38000000	0.006277
chr13	39000000	0.007034
chr13	40000000	0.010067
chr13	41000000	0.009070
chr13	42000000	0.008163
chr13	43000000	0.007528
chr13	44000000	0.009749
chr13	45000000	0.010573
chr13	46000000	0.008389
chr13	47000000	0.006036
chr13	48000000	0.008109
chr13	49000000	0.010567
chr13	50000000	0.007960
chr13	51000000	0.009652
chr13	52000000	0.011282
chr13	53000000	0.005923
chr13	54000000	0.005827
chr13	55000000	0.005086
chr13	56000000	0.005031
chr13	57000000	0.006346
chr13	58000000	0.005885
chr13	59000000	0.006369
chr13	60000000	0.006642
chr13	61000000	0.005616
chr13	62000000	0.005385
chr13	63000000	0.005801
chr13	64000000	0.005143
chr13	65000000	0.005371
chr13	66000000	0.005907
chr13	67000000	0.005987
chr13	68000000	0.005275
chr13	69000000	0.005283
chr13	70000000	0.005709
chr13	71000000	0.006069
chr13	72000000	0.006588
chr13	73000000	0.008475
chr13	74000000	0.006384
chr13	75000000	0.007426
chr13	76000000	0.006424
chr13	77000000	0.006890
chr13	78000000	0.006728
chr13	79000000	0.006218
chr13	80000000	0.006925
chr13	81000000	0.005427
chr13	82000000	0.005360
chr13	83000000	0.005832
chr13	84000000	0.005783
chr13	85000000	0.006054
chr13	86000000	0.005769
chr13	87000000	0.006105
chr13	88000000	0.005325
chr13	89000000	0.005914
chr13	90000000	0.006050
chr13	91000000	0.006671
chr13	92000000	0.006152
chr13	93000000	0.006342
chr13	94000000	0.008433
chr13	95000000	0.009898
chr13	96000000	0.006758
chr13	97000000	0.008400
chr13	98000000	0.014111
chr13	99000000	0.014187
chr13	100000000	0.010933
chr13	101000000	0.007300
chr13	102000000	0.008169
chr13	103000000	0.006904
chr13	104000000	0.006738
chr13	105000000	0.007418
chr13	106000000	0.009857
chr13	107000000	0.008028
chr13	108000000	0.007901
chr13	109000000	0.010593
chr13	110000000	0.016330
chr13	111000000	0.017065
chr13	112000000	0.020903
chr13	113000000	0.026781
chr13	114000000	0.025561
chr14	0	0.000000
chr14	1000000	0.000000
chr14	2000000	0.000000
chr14	3000000	0.000000
chr14	4000000	0.000000
chr14	5000000	0.000000
chr14	6000000	0.000000
chr14	7000000	0.000000
chr14	8000000	0.000000
chr14	9000000	0.000000
chr14	10000000	0.000000
chr14	11000000	0.000000
chr14	12000000	0.000000
chr14	13000000	0.000000
chr14	14000000	0.000000
chr14	15000000	0.000000
chr14	16000000	0.014688
chr14	17000000	0.017379
chr14	18000000	0.011103
chr14	19000000	0.009123
chr14	20000000	0.010749
chr14	21000000	0.011268
chr14	22000000	0.010704
chr14	23000000	0.012564
chr14	24000000	0.011370
chr14	25000000	0.005864
chr14	26000000	0.005905
chr14	27000000	0.005231
chr14	28000000	0.006262
chr14	29000000	0.006417
chr14	30000000	0.007118
chr14	31000000	0.009654
chr14	32000000	0.007316
chr14	33000000	0.008122
chr14	34000000	0.012402
chr14	35000000	0.010421
chr14	36000000	0.008480
chr14	37000000	0.007280
chr14	38000000	0.005782
chr14	39000000	0.007722
chr14	40000000	0.004925
chr14	41000000	0.005871
chr14	42000000	0.005382
chr14	43000000	0.005333
chr14	44000000	0.006008
chr14	45000000	0.006932
chr14	46000000	0.005090
chr14	47000000	0.006179
chr14	48000000	0.005646
chr14	49000000	0.009910
chr14	50000000	0.010654
chr14	51000000	0.008536
chr14	52000000	0.009114
chr14	53000000	0.007212
chr14	54000000	0.009571
chr14	55000000	0.009731
chr14	56000000	0.008982
chr14	57000000	0.007070
chr14	58000000	0.009182
chr14	59000000	0.007512
chr14	60000000	0.008372
chr14	61000000	0.009048
chr14	62000000	0.006136
chr14	63000000	0.010254
chr14	64000000	0.012692
chr14	65000000	0.009717
chr14	66000000	0.006197
chr14	67000000	0.009595
chr14	68000000	0.009847
chr14	69000000	0.011088
chr14	70000000	0.009287
chr14	71000000	0.008715
chr14	72000000	0.010131
chr14	73000000	0.014853
chr14	74000000	0.013328
chr14	75000000	0.011530
chr14	76000000	0.012659
chr14	77000000	0.013656
chr14	78000000	0.006952
chr14	79000000	0.006656
chr14	80000000	0.006420
chr14	81000000	0.008201
chr14	82000000	0.005659
chr14	83000000	0.005857
chr14	84000000	0.005771
chr14	85000000	0.007212
chr14	86000000	0.005937
chr14	87000000	0.006605
chr14	88000000	0.008426
chr14	89000000	0.011878
chr14	90000000	0.012845
chr14	91000000	0.012581
chr14	92000000	0.013813
chr14	93000000	0.012801
chr14	94000000	0.011447
chr14	95000000	0.011987
chr14	96000000	0.011367
chr14	97000000	0.009101
chr14	98000000	0.008664
chr14	99000000	0.017028
chr14	100000000	0.018145
chr14	101000000	0.016420
chr14	102000000	0.019889
chr14	103000000	0.020635
chr14	104000000	0.024268
chr14	105000000	0.025492
chr14	106000000	0.009413
chr14	107000000	0.000000
14_GL000009v2_random	0	0.007332
14_GL000225v1_random	0	0.018085
14_KI270722v1_random	0	0.008137
14_GL000194v1_random	0	0.010978
14_KI270723v1_random	0	0.015690
14_KI270724v1_random	0	0.014006
14_KI270725v1_random	0	0.009270
14_KI270726v1_random	0	0.011798
chr15	0	0.000000
chr15	1000000	0.000000
chr15	2000000	0.000000
chr15	3000000	0.000000
chr15	4000000	0.000000
chr15	5000000	0.000000
chr15	6000000	0.000000
chr15	7000000	0.000000
chr15	8000000	0.000000
chr15	9000000	0.000000
chr15	10000000	0.000000
chr15	11000000	0.000000
chr15	12000000	0.000000
chr15	13000000	0.000000
chr15	14000000	0.000000
chr15	15000000	0.000000
chr15	16000000	0.000000
chr15	17000000	0.007414
chr15	18000000	0.012881
chr15	19000000	0.014000
chr15	20000000	0.011246
chr15	21000000	0.009368
chr15	22000000	0.014312
chr15	23000000	0.012096
chr15	24000000	0.007992
chr15	25000000	0.011041
chr15	26000000	0.010359
chr15	27000000	0.010055
chr15	28000000	0.016023
chr15	29000000	0.012703
chr15	30000000	0.012379
chr15	31000000	0.012380
chr15	32000000	0.011385
chr15	33000000	0.009404
chr15	34000000	0.011602
chr15	35000000	0.007000
chr15	36000000	0.007048
chr15	37000000	0.006559
chr15	38000000	0.007458
chr15	39000000	0.007568
chr15	40000000	0.016977
chr15	41000000	0.016458
chr15	42000000	0.011237
chr15	43000000	0.012462
chr15	44000000	0.010253
chr15	45000000	0.010940
chr15	46000000	0.005263
chr15	47000000	0.006562
chr15	48000000	0.007623
chr15	49000000	0.006137
chr15	50000000	0.010504
chr15	51000000	0.009273
chr15	52000000	0.010739
chr15	53000000	0.006270
chr15	54000000	0.005921
chr15	55000000	0.010570
chr15	56000000	0.007379
chr15	57000000	0.009221
chr15	58000000	0.010118
chr15	59000000	0.010930
chr15	60000000	0.010008
chr15	61000000	0.008118
chr15	62000000	0.010981
chr15	63000000	0.011394
chr15	64000000	0.013488
chr15	65000000	0.013331
chr15	66000000	0.013321
chr15	67000000	0.010598
chr15	68000000	0.011921
chr15	69000000	0.010280
chr15	70000000	0.011075
chr15	71000000	0.008954
chr15	72000000	0.010728
chr15	73000000	0.010701
chr15	74000000	0.015836
chr15	75000000	0.014561
chr15	76000000	0.009505
chr15	77000000	0.012439
chr15	78000000	0.013996
chr15	79000000	0.009464
chr15	80000000	0.010960
chr15	81000000	0.008856
chr15	82000000	0.012727
chr15	83000000	0.009807
chr15	84000000	0.012546
chr15	85000000	0.011025
chr15	86000000	0.006665
chr15	87000000	0.006499
chr15	88000000	0.011797
chr15	89000000	0.014762
chr15	90000000	0.016687
chr15	91000000	0.009365
chr15	92000000	0.011779
chr15	93000000	0.011446
chr15	94000000	0.008165
chr15	95000000	0.007551
chr15	96000000	0.010469
chr15	97000000	0.007591
chr15	98000000	0.012339
chr15	99000000	0.012203
chr15	100000000	0.013415
chr15	101000000	0.015897
15_KI270727v1_random	0	0.008843
chr16	0	0.035692
chr16	1000000	0.035454
chr16	2000000	0.030598
chr16	3000000	0.021754
chr16	4000000	0.023180
chr16	5000000	0.012536
chr16	6000000	0.010336
chr16	7000000	0.009867
chr16	8000000	0.013031
chr16	9000000	0.010496
chr16	10000000	0.012993
chr16	11000000	0.017385
chr16	12000000	0.013727
chr16	13000000	0.009287
chr16	14000000	0.014835
chr16	15000000	0.015509
chr16	16000000	0.014295
chr16	17000000	0.010779
chr16	18000000	0.014371
chr16	19000000	0.012926
chr16	20000000	0.008870
chr16	21000000	0.013371
chr16	22000000	0.011703
chr16	23000000	0.012428
chr16	24000000	0.011253
chr16	25000000	0.010306
chr16	26000000	0.008158
chr16	27000000	0.013648
chr16	28000000	0.019065
chr16	29000000	0.019712
chr16	30000000	0.022839
chr16	31000000	0.015018
chr16	32000000	0.011000
chr16	33000000	0.011480
chr16	34000000	0.017881
chr16	35000000	0.007911
chr16	36000000	0.018161
chr16	37000000	0.018797
chr16	38000000	0.018820
chr16	39000000	0.000000
chr16	40000000	0.000000
chr16	41000000	0.000000
chr16	42000000	0.000000
chr16	43000000	0.000000
chr16	44000000	0.000000
chr16	45000000	0.000000
chr16	46000000	0.013978
chr16	47000000	0.008319
chr16	48000000	0.010021
chr16	49000000	0.012352
chr16	50000000	0.012227
chr16	51000000	0.008344
chr16	52000000	0.006591
chr16	53000000	0.009572
chr16	54000000	0.011481
chr16	55000000	0.008989
chr16	56000000	0.012082
chr16	57000000	0.015512
chr16	58000000	0.013210
chr16	59000000	0.006515
chr16	60000000	0.006352
chr16	61000000	0.006305
chr16	62000000	0.006571
chr16	63000000	0.006261
chr16	64000000	0.006051
chr16	65000000	0.007517
chr16	66000000	0.013114
chr16	67000000	0.019437
chr16	68000000	0.014883
chr16	69000000	0.014995
chr16	70000000	0.016630
chr16	71000000	0.011778
chr16	72000000	0.010042
chr16	73000000	0.011651
chr16	74000000	0.013460
chr16	75000000	0.013879
chr16	76000000	0.006802
chr16	77000000	0.009805
chr16	78000000	0.011753
chr16	79000000	0.010748
chr16	80000000	0.009159
chr16	81000000	0.016708
chr16	82000000	0.008758
chr16	83000000	0.012252
chr16	84000000	0.019772
chr16	85000000	0.024552
